id,application_nm,process_nm,audit_nm,object_nm,audit_measure_nm,audit_measure_type_cd,parent_id
317,SEC_GOLD,PERFORMANCE_METRIC_VARIANT_CONFIG_MTL,PERFORMANCE_METRIC_VARIANT_CONFIG_MTL,PERFORMANCE_METRIC_VARIANT_CONFIG_MTL,RECORDS_INSERTED,COUNT,316
318,SEC_GOLD,TRANSACTION_TYPE_CATEGORY_XREF_MTL,TRANSACTION_TYPE_CATEGORY_XREF_MTL,TRANSACTION_TYPE_CATEGORY_XREF_MTL,RECORDS_EXPECTED,COUNT,
319,SEC_GOLD,TRANSACTION_TYPE_CATEGORY_XREF_MTL,TRANSACTION_TYPE_CATEGORY_XREF_MTL,TRANSACTION_TYPE_CATEGORY_XREF_MTL,RECORDS_FOUND,COUNT,318
320,SEC_GOLD,TRANSACTION_TYPE_CATEGORY_XREF_MTL,TRANSACTION_TYPE_CATEGORY_XREF_MTL,TRANSACTION_TYPE_CATEGORY_XREF_MTL,RECORDS_INSERTED,COUNT,319
321,SEC_BRONZE,FUND_LEVERAGE_TRANSACTION_SUMMARY,FUND_LEVERAGE_TRANSACTION_SUMMARY,FUND_LEVERAGE_TRANSACTION_SUMMARY,RECORDS_DELETED,COUNT,
322,SEC_BRONZE,FUND_LEVERAGE_TRANSACTION_SUMMARY,FUND_LEVERAGE_TRANSACTION_SUMMARY,FUND_LEVERAGE_TRANSACTION_SUMMARY,RECORDS_INSERTED,COUNT,
323,SEC_BRONZE,DEBT_COMMITMENT_CREDIT_FACILITY_FEES,DEBT_COMMITMENT_CREDIT_FACILITY_FEES,DEBT_COMMITMENT_CREDIT_FACILITY_FEES,RECORDS_RECEIVED,COUNT,
324,SEC_BRONZE,DEBT_COMMITMENT_CREDIT_FACILITY_FEES,DEBT_COMMITMENT_CREDIT_FACILITY_FEES,DEBT_COMMITMENT_CREDIT_FACILITY_FEES,RECORDS_INSERTED,COUNT,
325,SEC_SILVER,FUND_HIERARCHY_PURPOSE,FUND_HIERARCHY_PURPOSE,FUND_HIERARCHY_PURPOSE,RECORDS_RECEIVED,COUNT,
326,SEC_SILVER,FUND_HIERARCHY_PURPOSE,FUND_HIERARCHY_PURPOSE,FUND_HIERARCHY_PURPOSE,MARKED_FOR_INSERT,CDC,325
327,SEC_SILVER,FUND_HIERARCHY_PURPOSE,FUND_HIERARCHY_PURPOSE,FUND_HIERARCHY_PURPOSE,MARKED_FOR_UPDATE,CDC,325
328,SEC_SILVER,FUND_HIERARCHY_PURPOSE,FUND_HIERARCHY_PURPOSE,FUND_HIERARCHY_PURPOSE,MARKED_FOR_DELETE,CDC,
329,SEC_SILVER,FUND_HIERARCHY_PURPOSE,FUND_HIERARCHY_PURPOSE,FUND_HIERARCHY_PURPOSE,MARKED_FOR_SKIP,CDC,325
330,SEC_SILVER,FUND_HIERARCHY_PURPOSE,FUND_HIERARCHY_PURPOSE,FUND_HIERARCHY_PURPOSE,RECORDS_INSERTED,DML,326
331,SEC_SILVER,FUND_HIERARCHY_PURPOSE,FUND_HIERARCHY_PURPOSE,FUND_HIERARCHY_PURPOSE,RECORDS_UPDATED,DML,327
332,SEC_SILVER,FUND_HIERARCHY_PURPOSE,FUND_HIERARCHY_PURPOSE,FUND_HIERARCHY_PURPOSE,RECORDS_DELETED,DML,328
333,SEC_SILVER,FUND_HIERARCHY_PURPOSE,FUND_HIERARCHY_PURPOSE_KEY,FUND_HIERARCHY_PURPOSE_KEY,RECORDS_INSERTED,DML,326
334,SEC_SILVER,FUND_HIERARCHY,FUND_HIERARCHY,FUND_HIERARCHY,RECORDS_RECEIVED,COUNT,
335,SEC_SILVER,FUND_HIERARCHY,FUND_HIERARCHY,FUND_HIERARCHY,MARKED_FOR_INSERT,CDC,334
336,SEC_SILVER,FUND_HIERARCHY,FUND_HIERARCHY,FUND_HIERARCHY,MARKED_FOR_UPDATE,CDC,334
337,SEC_SILVER,FUND_HIERARCHY,FUND_HIERARCHY,FUND_HIERARCHY,MARKED_FOR_DELETE,CDC,
338,SEC_SILVER,FUND_HIERARCHY,FUND_HIERARCHY,FUND_HIERARCHY,MARKED_FOR_SKIP,CDC,334
339,SEC_SILVER,FUND_HIERARCHY,FUND_HIERARCHY,FUND_HIERARCHY,RECORDS_INSERTED,DML,335
340,SEC_SILVER,FUND_HIERARCHY,FUND_HIERARCHY,FUND_HIERARCHY,RECORDS_UPDATED,DML,336
341,SEC_SILVER,FUND_HIERARCHY,FUND_HIERARCHY,FUND_HIERARCHY,RECORDS_DELETED,DML,337
342,SEC_SILVER,FUND_HIERARCHY,FUND_HIERARCHY_KEY,FUND_HIERARCHY_KEY,RECORDS_INSERTED,DML,335
343,SEC_BRONZE,FIS_HISTORICAL_DATA_LOAD,FIS_LEVERAGE_EXCEL_PARSER,FUND_LEVERAGE_CSV_FILES,FILES_RECEIVED,COUNT,
344,SEC_BRONZE,FIS_HISTORICAL_DATA_LOAD,FIS_LEVERAGE_EXCEL_PARSER,FUND_LEVERAGE_CSV_FILES,FILES_SUCCESS,COUNT,343
345,SEC_BRONZE,FIS_HISTORICAL_DATA_LOAD,FIS_LEVERAGE_EXCEL_PARSER,FUND_LEVERAGE_CSV_FILES,FILES_FAILED,COUNT,343
346,SEC_BRONZE,FIS_HISTORICAL_DATA_LOAD,FIS_LEVERAGE_EXCEL_PARSER,FUND_LEVERAGE_CSV_FILES,RECORDS_PARSED_1,COUNT,
347,SEC_BRONZE,FIS_HISTORICAL_DATA_LOAD,FIS_LEVERAGE_EXCEL_PARSER,FUND_LEVERAGE_CSV_FILES,RECORDS_PARSED_2,COUNT,
348,SEC_BRONZE,FIS_HISTORICAL_DATA_LOAD,FIS_LEVERAGE_EXCEL_PARSER,FUND_LEVERAGE_CSV_FILES,RECORDS_PARSED_3,COUNT,
349,SEC_BRONZE,FIS_HISTORICAL_DATA_LOAD,STG_FUND_LEVERAGE_TRANSACTION_SUMMARY,STG_FUND_LEVERAGE_TRANSACTION_SUMMARY,RECORDS_RECEIVED,COUNT,346
350,SEC_BRONZE,FIS_HISTORICAL_DATA_LOAD,STG_FUND_LEVERAGE_TRANSACTION_SUMMARY,STG_FUND_LEVERAGE_TRANSACTION_SUMMARY,RECORDS_INSERTED,DML,349
351,SEC_BRONZE,FIS_HISTORICAL_DATA_LOAD,STG_FUND_LEVERAGE_TRANSACTION_SUMMARY,STG_FUND_LEVERAGE_TRANSACTION_SUMMARY,RECORDS_DELETED,DML,
352,SEC_BRONZE,FIS_HISTORICAL_DATA_LOAD,STG_FUND_LEVERAGE_TRANSACTION_PRINCIPAL_ACTIVITY,STG_FUND_LEVERAGE_TRANSACTION_PRINCIPAL_ACTIVITY,RECORDS_RECEIVED,COUNT,347
353,SEC_BRONZE,FIS_HISTORICAL_DATA_LOAD,STG_FUND_LEVERAGE_TRANSACTION_PRINCIPAL_ACTIVITY,STG_FUND_LEVERAGE_TRANSACTION_PRINCIPAL_ACTIVITY,RECORDS_INSERTED,DML,352
354,SEC_BRONZE,FIS_HISTORICAL_DATA_LOAD,STG_FUND_LEVERAGE_TRANSACTION_PRINCIPAL_ACTIVITY,STG_FUND_LEVERAGE_TRANSACTION_PRINCIPAL_ACTIVITY,RECORDS_DELETED,DML,
355,SEC_BRONZE,FIS_HISTORICAL_DATA_LOAD,STG_FUND_LEVERAGE_TRANSACTION_INTEREST_ACTIVITY,STG_FUND_LEVERAGE_TRANSACTION_INTEREST_ACTIVITY,RECORDS_RECEIVED,COUNT,348
356,SEC_BRONZE,FIS_HISTORICAL_DATA_LOAD,STG_FUND_LEVERAGE_TRANSACTION_INTEREST_ACTIVITY,STG_FUND_LEVERAGE_TRANSACTION_INTEREST_ACTIVITY,RECORDS_INSERTED,DML,355
357,SEC_BRONZE,FIS_HISTORICAL_DATA_LOAD,STG_FUND_LEVERAGE_TRANSACTION_INTEREST_ACTIVITY,STG_FUND_LEVERAGE_TRANSACTION_INTEREST_ACTIVITY,RECORDS_DELETED,DML,
358,SEC_GOLD,FUND_HIERARCHY_MTL,FUND_HIERARCHY_MTL,FUND_HIERARCHY_MTL,RECORDS_EXPECTED,COUNT,
359,SEC_GOLD,FUND_HIERARCHY_MTL,FUND_HIERARCHY_MTL,FUND_HIERARCHY_MTL,RECORDS_FOUND,COUNT,358
360,SEC_GOLD,FUND_HIERARCHY_MTL,FUND_HIERARCHY_MTL,FUND_HIERARCHY_MTL,RECORDS_INSERTED,COUNT,359
361,SEC_BRONZE,FUND_CURRENT_BALANCE,FUND_CURRENT_BALANCE,STG_FIS_CURRENTBALANCES_HST,RECORDS_DELETED,COUNT,
362,SEC_BRONZE,FUND_CURRENT_BALANCE,FUND_CURRENT_BALANCE,STG_FIS_CURRENTBALANCES_HST,RECORDS_INSERTED,COUNT,
363,ENTRPT_SILVER,SHARECLASS,SHARECLASS,SHARECLASS,RECORDS_RECEIVED,COUNT,
364,ENTRPT_SILVER,SHARECLASS,SHARECLASS,SHARECLASS,MARKED_FOR_INSERT,CDC,363
365,ENTRPT_SILVER,SHARECLASS,SHARECLASS,SHARECLASS,MARKED_FOR_UPDATE,CDC,363
366,ENTRPT_SILVER,SHARECLASS,SHARECLASS,SHARECLASS,MARKED_FOR_DELETE,CDC,
367,ENTRPT_SILVER,SHARECLASS,SHARECLASS,SHARECLASS,MARKED_FOR_SKIP,CDC,363
368,ENTRPT_SILVER,SHARECLASS,SHARECLASS,SHARECLASS,RECORDS_INSERTED,DML,364
369,ENTRPT_SILVER,SHARECLASS,SHARECLASS,SHARECLASS,RECORDS_UPDATED,DML,365
370,ENTRPT_SILVER,SHARECLASS,SHARECLASS,SHARECLASS,RECORDS_DELETED,DML,366
371,ENTRPT_SILVER,SHARECLASS,SHARECLASS_KEY,SHARECLASS_KEY,RECORDS_INSERTED,DML,364
372,ENTRPT_BRONZE,HGPS_PORTFOLIO_VAL_DATA_LOAD,PORTFOLIO_VAL_EXCEL_PARSER,PORTFOLIO_VAL_EXCEL_FILES,FILES_RECEIVED,COUNT,
373,ENTRPT_BRONZE,HGPS_PORTFOLIO_VAL_DATA_LOAD,PORTFOLIO_VAL_EXCEL_PARSER,PORTFOLIO_VAL_EXCEL_FILES,FILES_SUCCESS,COUNT,372
374,ENTRPT_BRONZE,HGPS_PORTFOLIO_VAL_DATA_LOAD,PORTFOLIO_VAL_EXCEL_PARSER,PORTFOLIO_VAL_EXCEL_FILES,FILES_FAILED,COUNT,372
375,ENTRPT_BRONZE,HGPS_PORTFOLIO_VAL_DATA_LOAD,PORTFOLIO_VAL_EXCEL_PARSER,PORTFOLIO_VAL_EXCEL_FILES,RECORDS_PARSED,COUNT,
376,ENTRPT_BRONZE,HGPS_PORTFOLIO_ACCOUNTING_BNY,HGPS_PORTFOLIO_ACCOUNTING_BNY,HGPS_PORTFOLIO_ACCOUNTING_BNY,RECORDS_DELETED,COUNT,
377,ENTRPT_BRONZE,HGPS_PORTFOLIO_ACCOUNTING_BNY,HGPS_PORTFOLIO_ACCOUNTING_BNY,HGPS_PORTFOLIO_ACCOUNTING_BNY,RECORDS_INSERTED,COUNT,
378,ENTRPT_SILVER,DEAL_TYPE,DEAL_TYPE,DEAL_TYPE,RECORDS_RECEIVED,COUNT,
379,ENTRPT_SILVER,DEAL_TYPE,DEAL_TYPE,DEAL_TYPE,MARKED_FOR_INSERT,CDC,378
380,ENTRPT_SILVER,DEAL_TYPE,DEAL_TYPE,DEAL_TYPE,MARKED_FOR_UPDATE,CDC,378
381,ENTRPT_SILVER,DEAL_TYPE,DEAL_TYPE,DEAL_TYPE,MARKED_FOR_DELETE,CDC,
382,ENTRPT_SILVER,DEAL_TYPE,DEAL_TYPE,DEAL_TYPE,MARKED_FOR_SKIP,CDC,378
383,ENTRPT_SILVER,DEAL_TYPE,DEAL_TYPE,DEAL_TYPE,RECORDS_INSERTED,DML,379
384,ENTRPT_SILVER,DEAL_TYPE,DEAL_TYPE,DEAL_TYPE,RECORDS_UPDATED,DML,380
385,ENTRPT_SILVER,DEAL_TYPE,DEAL_TYPE,DEAL_TYPE,RECORDS_DELETED,DML,381
386,ENTRPT_SILVER,DEAL_TYPE,DEAL_TYPE_KEY,DEAL_TYPE_KEY,RECORDS_INSERTED,DML,379
387,ENTRPT_SILVER,INVESTMENT_STAGE,INVESTMENT_STAGE,INVESTMENT_STAGE,RECORDS_RECEIVED,COUNT,
388,ENTRPT_SILVER,INVESTMENT_STAGE,INVESTMENT_STAGE,INVESTMENT_STAGE,MARKED_FOR_INSERT,CDC,387
389,ENTRPT_SILVER,INVESTMENT_STAGE,INVESTMENT_STAGE,INVESTMENT_STAGE,MARKED_FOR_UPDATE,CDC,387
390,ENTRPT_SILVER,INVESTMENT_STAGE,INVESTMENT_STAGE,INVESTMENT_STAGE,MARKED_FOR_DELETE,CDC,
391,ENTRPT_SILVER,INVESTMENT_STAGE,INVESTMENT_STAGE,INVESTMENT_STAGE,MARKED_FOR_SKIP,CDC,387
392,ENTRPT_SILVER,INVESTMENT_STAGE,INVESTMENT_STAGE,INVESTMENT_STAGE,RECORDS_INSERTED,DML,388
393,ENTRPT_SILVER,INVESTMENT_STAGE,INVESTMENT_STAGE,INVESTMENT_STAGE,RECORDS_UPDATED,DML,389
394,ENTRPT_SILVER,INVESTMENT_STAGE,INVESTMENT_STAGE,INVESTMENT_STAGE,RECORDS_DELETED,DML,390
395,ENTRPT_SILVER,INVESTMENT_STAGE,INVESTMENT_STAGE_KEY,INVESTMENT_STAGE_KEY,RECORDS_INSERTED,DML,388
396,ENTRPT_SILVER,REGION,REGION,REGION,RECORDS_RECEIVED,COUNT,
397,ENTRPT_SILVER,REGION,REGION,REGION,MARKED_FOR_INSERT,CDC,396
398,ENTRPT_SILVER,REGION,REGION,REGION,MARKED_FOR_UPDATE,CDC,396
399,ENTRPT_SILVER,REGION,REGION,REGION,MARKED_FOR_DELETE,CDC,
400,ENTRPT_SILVER,REGION,REGION,REGION,MARKED_FOR_SKIP,CDC,396
401,ENTRPT_SILVER,REGION,REGION,REGION,RECORDS_INSERTED,DML,397
402,ENTRPT_SILVER,REGION,REGION,REGION,RECORDS_UPDATED,DML,398
403,ENTRPT_SILVER,REGION,REGION,REGION,RECORDS_DELETED,DML,399
404,ENTRPT_SILVER,REGION,REGION_KEY,REGION_KEY,RECORDS_INSERTED,DML,397
405,ENTRPT_SILVER,SECURITY_TYPE,SECURITY_TYPE,SECURITY_TYPE,RECORDS_RECEIVED,COUNT,
406,ENTRPT_SILVER,SECURITY_TYPE,SECURITY_TYPE,SECURITY_TYPE,MARKED_FOR_INSERT,CDC,405
407,ENTRPT_SILVER,SECURITY_TYPE,SECURITY_TYPE,SECURITY_TYPE,MARKED_FOR_UPDATE,CDC,405
408,ENTRPT_SILVER,SECURITY_TYPE,SECURITY_TYPE,SECURITY_TYPE,MARKED_FOR_DELETE,CDC,
409,ENTRPT_SILVER,SECURITY_TYPE,SECURITY_TYPE,SECURITY_TYPE,MARKED_FOR_SKIP,CDC,405
410,ENTRPT_SILVER,SECURITY_TYPE,SECURITY_TYPE,SECURITY_TYPE,RECORDS_INSERTED,DML,406
411,ENTRPT_SILVER,SECURITY_TYPE,SECURITY_TYPE,SECURITY_TYPE,RECORDS_UPDATED,DML,407
412,ENTRPT_SILVER,SECURITY_TYPE,SECURITY_TYPE,SECURITY_TYPE,RECORDS_DELETED,DML,408
413,ENTRPT_SILVER,SECURITY_TYPE,SECURITY_TYPE_KEY,SECURITY_TYPE_KEY,RECORDS_INSERTED,DML,406
414,ENTRPT_SILVER,SECURITY_COMPANY_HVW,SECURITY_COMPANY_HVW,SECURITY,RECORDS_RECEIVED,COUNT,
415,ENTRPT_SILVER,SECURITY_COMPANY_HVW,SECURITY_COMPANY_HVW,SECURITY,MARKED_FOR_INSERT,CDC,414
416,ENTRPT_SILVER,SECURITY_COMPANY_HVW,SECURITY_COMPANY_HVW,SECURITY,MARKED_FOR_UPDATE,CDC,414
417,ENTRPT_SILVER,SECURITY_COMPANY_HVW,SECURITY_COMPANY_HVW,SECURITY,MARKED_FOR_DELETE,CDC,
418,ENTRPT_SILVER,SECURITY_COMPANY_HVW,SECURITY_COMPANY_HVW,SECURITY,MARKED_FOR_SKIP,CDC,414
419,ENTRPT_SILVER,SECURITY_COMPANY_HVW,SECURITY_COMPANY_HVW,SECURITY,RECORDS_INSERTED,DML,415
420,ENTRPT_SILVER,SECURITY_COMPANY_HVW,SECURITY_COMPANY_HVW,SECURITY,RECORDS_UPDATED,DML,416
421,ENTRPT_SILVER,SECURITY_COMPANY_HVW,SECURITY_COMPANY_HVW,SECURITY,RECORDS_DELETED,DML,417
422,ENTRPT_SILVER,SECURITY_COMPANY_HVW,SECURITY_KEY_COMPANY_HVW,SECURITY_KEY,RECORDS_INSERTED,DML,415
423,ENTRPT_SILVER,METRIC_TYPE,METRIC_TYPE,METRIC_TYPE,RECORDS_RECEIVED,COUNT,
424,ENTRPT_SILVER,METRIC_TYPE,METRIC_TYPE,METRIC_TYPE,MARKED_FOR_INSERT,CDC,423
425,ENTRPT_SILVER,METRIC_TYPE,METRIC_TYPE,METRIC_TYPE,MARKED_FOR_UPDATE,CDC,423
426,ENTRPT_SILVER,METRIC_TYPE,METRIC_TYPE,METRIC_TYPE,MARKED_FOR_DELETE,CDC,
427,ENTRPT_SILVER,METRIC_TYPE,METRIC_TYPE,METRIC_TYPE,MARKED_FOR_SKIP,CDC,423
428,ENTRPT_SILVER,METRIC_TYPE,METRIC_TYPE,METRIC_TYPE,RECORDS_INSERTED,DML,424
429,ENTRPT_SILVER,METRIC_TYPE,METRIC_TYPE,METRIC_TYPE,RECORDS_UPDATED,DML,425
430,ENTRPT_SILVER,METRIC_TYPE,METRIC_TYPE,METRIC_TYPE,RECORDS_DELETED,DML,426
431,ENTRPT_SILVER,METRIC_TYPE,METRIC_TYPE_KEY,METRIC_TYPE_KEY,RECORDS_INSERTED,DML,424
432,ENTRPT_SILVER,METRIC_TIME_HORIZON,METRIC_TIME_HORIZON,METRIC_TIME_HORIZON,RECORDS_RECEIVED,COUNT,
433,ENTRPT_SILVER,METRIC_TIME_HORIZON,METRIC_TIME_HORIZON,METRIC_TIME_HORIZON,MARKED_FOR_INSERT,CDC,432
434,ENTRPT_SILVER,METRIC_TIME_HORIZON,METRIC_TIME_HORIZON,METRIC_TIME_HORIZON,MARKED_FOR_UPDATE,CDC,432
435,ENTRPT_SILVER,METRIC_TIME_HORIZON,METRIC_TIME_HORIZON,METRIC_TIME_HORIZON,MARKED_FOR_DELETE,CDC,
436,ENTRPT_SILVER,METRIC_TIME_HORIZON,METRIC_TIME_HORIZON,METRIC_TIME_HORIZON,MARKED_FOR_SKIP,CDC,432
437,ENTRPT_SILVER,METRIC_TIME_HORIZON,METRIC_TIME_HORIZON,METRIC_TIME_HORIZON,RECORDS_INSERTED,DML,433
438,ENTRPT_SILVER,METRIC_TIME_HORIZON,METRIC_TIME_HORIZON,METRIC_TIME_HORIZON,RECORDS_UPDATED,DML,434
439,ENTRPT_SILVER,METRIC_TIME_HORIZON,METRIC_TIME_HORIZON,METRIC_TIME_HORIZON,RECORDS_DELETED,DML,435
440,ENTRPT_SILVER,METRIC_TIME_HORIZON,METRIC_TIME_HORIZON_KEY,METRIC_TIME_HORIZON_KEY,RECORDS_INSERTED,DML,433
441,ENTRPT_SILVER,SECURITY_PORTFOLIO_HGPS_BNY,SECURITY_PORTFOLIO_HGPS_BNY,SECURITY,RECORDS_RECEIVED,COUNT,
442,ENTRPT_SILVER,SECURITY_PORTFOLIO_HGPS_BNY,SECURITY_PORTFOLIO_HGPS_BNY,SECURITY,MARKED_FOR_INSERT,CDC,441
443,ENTRPT_SILVER,SECURITY_PORTFOLIO_HGPS_BNY,SECURITY_PORTFOLIO_HGPS_BNY,SECURITY,MARKED_FOR_UPDATE,CDC,441
444,ENTRPT_SILVER,SECURITY_PORTFOLIO_HGPS_BNY,SECURITY_PORTFOLIO_HGPS_BNY,SECURITY,MARKED_FOR_DELETE,CDC,
445,ENTRPT_SILVER,SECURITY_PORTFOLIO_HGPS_BNY,SECURITY_PORTFOLIO_HGPS_BNY,SECURITY,MARKED_FOR_SKIP,CDC,441
446,ENTRPT_SILVER,SECURITY_PORTFOLIO_HGPS_BNY,SECURITY_PORTFOLIO_HGPS_BNY,SECURITY,RECORDS_INSERTED,DML,442
447,ENTRPT_SILVER,SECURITY_PORTFOLIO_HGPS_BNY,SECURITY_PORTFOLIO_HGPS_BNY,SECURITY,RECORDS_UPDATED,DML,443
448,ENTRPT_SILVER,SECURITY_PORTFOLIO_HGPS_BNY,SECURITY_PORTFOLIO_HGPS_BNY,SECURITY,RECORDS_DELETED,DML,444
449,ENTRPT_SILVER,SECURITY_PORTFOLIO_HGPS_BNY,SECURITY_KEY_PORTFOLIO_HGPS_BNY,SECURITY_KEY,RECORDS_INSERTED,DML,442
450,ENTRPT_SILVER,PROJECT_HGPS_BNY,PROJECT_HGPS_BNY,PROJECT,RECORDS_RECEIVED,COUNT,
451,ENTRPT_SILVER,PROJECT_HGPS_BNY,PROJECT_HGPS_BNY,PROJECT,MARKED_FOR_INSERT,CDC,450
452,ENTRPT_SILVER,PROJECT_HGPS_BNY,PROJECT_HGPS_BNY,PROJECT,MARKED_FOR_UPDATE,CDC,450
453,ENTRPT_SILVER,PROJECT_HGPS_BNY,PROJECT_HGPS_BNY,PROJECT,MARKED_FOR_DELETE,CDC,
454,ENTRPT_SILVER,PROJECT_HGPS_BNY,PROJECT_HGPS_BNY,PROJECT,MARKED_FOR_SKIP,CDC,450
455,ENTRPT_SILVER,PROJECT_HGPS_BNY,PROJECT_HGPS_BNY,PROJECT,RECORDS_INSERTED,DML,451
456,ENTRPT_SILVER,PROJECT_HGPS_BNY,PROJECT_HGPS_BNY,PROJECT,RECORDS_UPDATED,DML,452
457,ENTRPT_SILVER,PROJECT_HGPS_BNY,PROJECT_HGPS_BNY,PROJECT,RECORDS_DELETED,DML,453
458,ENTRPT_SILVER,PROJECT_HGPS_BNY,PROJECT_KEY_HGPS_BNY,PROJECT_KEY,RECORDS_INSERTED,DML,451
459,ENTRPT_BRONZE,HGPS_SHARECLASS_DATA_LOAD,SHARECLASS_EXCEL_PARSER,SHARECLASS_EXCEL_FILES,FILES_RECEIVED,COUNT,
460,ENTRPT_BRONZE,HGPS_SHARECLASS_DATA_LOAD,SHARECLASS_EXCEL_PARSER,SHARECLASS_EXCEL_FILES,FILES_SUCCESS,COUNT,459
461,ENTRPT_BRONZE,HGPS_SHARECLASS_DATA_LOAD,SHARECLASS_EXCEL_PARSER,SHARECLASS_EXCEL_FILES,FILES_FAILED,COUNT,459
462,ENTRPT_BRONZE,HGPS_SHARECLASS_DATA_LOAD,SHARECLASS_EXCEL_PARSER,SHARECLASS_EXCEL_FILES,RECORDS_PARSED,COUNT,
463,ENTRPT_BRONZE,SHARECLASS_DETAIL,SHARECLASS_DETAIL,SHARECLASS_DETAIL,RECORDS_DELETED,COUNT,
464,ENTRPT_BRONZE,SHARECLASS_DETAIL,SHARECLASS_DETAIL,SHARECLASS_DETAIL,RECORDS_INSERTED,COUNT,
465,ENTRPT_SILVER,SECURITY_FUND,SECURITY_FUND,SECURITY,RECORDS_RECEIVED,COUNT,
466,ENTRPT_SILVER,SECURITY_FUND,SECURITY_FUND,SECURITY,MARKED_FOR_INSERT,CDC,465
467,ENTRPT_SILVER,SECURITY_FUND,SECURITY_FUND,SECURITY,MARKED_FOR_UPDATE,CDC,465
468,ENTRPT_SILVER,SECURITY_FUND,SECURITY_FUND,SECURITY,MARKED_FOR_DELETE,CDC,
469,ENTRPT_SILVER,SECURITY_FUND,SECURITY_FUND,SECURITY,MARKED_FOR_SKIP,CDC,465
470,ENTRPT_SILVER,SECURITY_FUND,SECURITY_FUND,SECURITY,RECORDS_INSERTED,DML,466
471,ENTRPT_SILVER,SECURITY_FUND,SECURITY_FUND,SECURITY,RECORDS_UPDATED,DML,467
472,ENTRPT_SILVER,SECURITY_FUND,SECURITY_FUND,SECURITY,RECORDS_DELETED,DML,468
473,ENTRPT_SILVER,SECURITY_KEY_FUND,SECURITY_KEY_FUND,SECURITY_KEY,RECORDS_INSERTED,DML,466
474,ENTRPT_SILVER,DEAL_HGPS_BNY,DEAL_HGPS_BNY,DEAL,RECORDS_RECEIVED,COUNT,
475,ENTRPT_SILVER,DEAL_HGPS_BNY,DEAL_HGPS_BNY,DEAL,MARKED_FOR_INSERT,CDC,474
476,ENTRPT_SILVER,DEAL_HGPS_BNY,DEAL_HGPS_BNY,DEAL,MARKED_FOR_UPDATE,CDC,474
477,ENTRPT_SILVER,DEAL_HGPS_BNY,DEAL_HGPS_BNY,DEAL,MARKED_FOR_DELETE,CDC,
478,ENTRPT_SILVER,DEAL_HGPS_BNY,DEAL_HGPS_BNY,DEAL,MARKED_FOR_SKIP,CDC,474
479,ENTRPT_SILVER,DEAL_HGPS_BNY,DEAL_HGPS_BNY,DEAL,RECORDS_INSERTED,DML,475
480,ENTRPT_SILVER,DEAL_HGPS_BNY,DEAL_HGPS_BNY,DEAL,RECORDS_UPDATED,DML,476
481,ENTRPT_SILVER,DEAL_HGPS_BNY,DEAL_HGPS_BNY,DEAL,RECORDS_DELETED,DML,477
482,ENTRPT_SILVER,DEAL_KEY_HGPS_BNY,DEAL_KEY_HGPS_BNY,DEAL_KEY,RECORDS_INSERTED,DML,475
483,ENTRPT_SILVER,SECURITY_SHARECLASS,SECURITY_SHARECLASS,SECURITY,RECORDS_RECEIVED,COUNT,
484,ENTRPT_SILVER,SECURITY_SHARECLASS,SECURITY_SHARECLASS,SECURITY,MARKED_FOR_INSERT,CDC,483
485,ENTRPT_SILVER,SECURITY_SHARECLASS,SECURITY_SHARECLASS,SECURITY,MARKED_FOR_UPDATE,CDC,483
486,ENTRPT_SILVER,SECURITY_SHARECLASS,SECURITY_SHARECLASS,SECURITY,MARKED_FOR_DELETE,CDC,
487,ENTRPT_SILVER,SECURITY_SHARECLASS,SECURITY_SHARECLASS,SECURITY,MARKED_FOR_SKIP,CDC,483
488,ENTRPT_SILVER,SECURITY_SHARECLASS,SECURITY_SHARECLASS,SECURITY,RECORDS_INSERTED,DML,484
489,ENTRPT_SILVER,SECURITY_SHARECLASS,SECURITY_SHARECLASS,SECURITY,RECORDS_UPDATED,DML,485
490,ENTRPT_SILVER,SECURITY_SHARECLASS,SECURITY_SHARECLASS,SECURITY,RECORDS_DELETED,DML,486
491,ENTRPT_SILVER,SECURITY_KEY_SHARECLASS,SECURITY_KEY_SHARECLASS,SECURITY_KEY,RECORDS_INSERTED,DML,484
492,ENTRPT_SILVER,SECURITY_DEAL_ACCOUNTING_SUMMARY_HGPS_BNY,SECURITY_DEAL_ACCOUNTING_SUMMARY_HGPS_BNY,SECURITY_DEAL_ACCOUNTING_SUMMARY,RECORDS_RECEIVED,COUNT,
493,ENTRPT_SILVER,SECURITY_DEAL_ACCOUNTING_SUMMARY_HGPS_BNY,SECURITY_DEAL_ACCOUNTING_SUMMARY_HGPS_BNY,SECURITY_DEAL_ACCOUNTING_SUMMARY,MARKED_FOR_INSERT,CDC,492
494,ENTRPT_SILVER,SECURITY_DEAL_ACCOUNTING_SUMMARY_HGPS_BNY,SECURITY_DEAL_ACCOUNTING_SUMMARY_HGPS_BNY,SECURITY_DEAL_ACCOUNTING_SUMMARY,MARKED_FOR_UPDATE,CDC,492
495,ENTRPT_SILVER,SECURITY_DEAL_ACCOUNTING_SUMMARY_HGPS_BNY,SECURITY_DEAL_ACCOUNTING_SUMMARY_HGPS_BNY,SECURITY_DEAL_ACCOUNTING_SUMMARY,MARKED_FOR_DELETE,CDC,
